"Numren","Claart","Precio","Cant","Des","Estado","Costo","Piva","Pimp2","Nummov","facren","Nncre","Numfac","Tipo","canfon","observacion","Clauni"
"1","01ARM12204","135","5","0","yes","110","16","0","237566","0","00001221","ZI004797","yes","0","","0"
"1","01ALREC","22","25","0","yes","15","16","0","237711","0","00001222","ZI005662","yes","0","","0"
"2","01ARM204","143","7","0","yes","93","16","0","237711","0","00001222","ZI005662","yes","0","","0"
"3","01MALSOL10","22","100","0","yes","13.92","16","0","237711","0","00001222","ZI005662","yes","0","","0"
"4","01MALSOL6","46","300","0","yes","27.33598","16","0","237711","0","00001222","ZI005662","yes","0","","0"
"5","06CLA212","27","25","0","yes","14.57","16","0","237711","0","00001222","ZI005662","yes","0","","0"
"1","01CEMCAZ50","148","200","0","yes","107.75899","16","0","237723","0","00001223","ZI005446","yes","0","","0"
"1","01CR200","1779.9968","50.5","0","yes","1448.27586","16","0","237781","0","00001224","ZI004530","yes","0","","0"
"1","01CR200","1679.9932","18.5","0","yes","1448.27586","16","0","237800","0","00001225","ZI004479","yes","0","","0"
"1","01CR200","1779.9968","13","0","yes","1448.27586","16","0","237804","0","00001226","ZI004524","yes","0","","0"
"1","01CEMCAZ50","135","36","0","yes","107.75899","16","0","238033","0","00001227","ZI004496","yes","0","","0"
"1","01CEMCAZ50","135","14","0","yes","107.75899","16","0","238037","0","00001228","ZI004497","yes","0","","0"
"1","01MALSOL10","22","100","0","yes","13.92","16","0","238061","0","00001229","ZI004847","yes","0","","0"
"2","01VAR38","110","35","0","yes","68.3693","16","0","238061","0","00001229","ZI004847","yes","0","","0"
"2","01VAR38","110","35","0","yes","68.3693","16","0","238067","0","00001230","ZI004847","yes","0","","0"
"1","01MALSOL10","22.93","100","0","yes","13.92","16","0","238067","0","00001230","ZI004847","yes","0","","0"
"1","01MALSOL10","22.93","100","0","yes","13.92","16","0","238082","0","00001231","ZI004847","yes","0","","0"
"2","01VAR38","110","35","0","yes","68.3693","16","0","238082","0","00001231","ZI004847","yes","0","","0"
"1","01ARM1543","164.7","10","0","yes","81.8","16","0","238176","0","00001232","ZI004847","yes","0","","0"
"2","01ARM204","164.7","20","0","yes","93","16","0","238176","0","00001232","ZI004847","yes","0","","0"
"3","01CEMCAZ50","150","110","0","yes","107.75899","16","0","238176","0","00001232","ZI004847","yes","0","","0"
"1","01ARM1543","164.7","10","0","yes","81.8","16","0","238184","0","00001233","ZI004847","yes","0","","0"
"2","01ARM204","164.7","20","0","yes","93","16","0","238184","0","00001233","ZI004847","yes","0","","0"
"3","01CEMCAZ50","150","110","0","yes","107.75899","16","0","238184","0","00001233","ZI004847","yes","0","","0"
"1","03PTR211","21.1","1120","0","yes","16.4","16","0","238209","0","00001234","ZI004797","yes","0","","0"
"1","01CIG","9","216","0","yes","6.5429","0","0","238218","0","00001235","ZI004797","yes","0","","0"
"2","01ENS","20108.7","3","0","yes","20936.35","0","0","238218","0","00001235","ZI004797","yes","0","","0"
"3","06LN32","87.6","136","0","yes","69.12229","16","0","238218","0","00001235","ZI004797","yes","0","","0"
"4","06LN52","146","68","0","yes","115.2037","16","0","238218","0","00001235","ZI004797","yes","0","","0"
"1","06CINAIS6018","10","4","0","yes","8.4","16","0","238284","0","00001236","ZI004797","yes","0","","0"
"1","04HPPB141",".9","12500","0","yes",".6518","16","0","238306","0","00001237","ZI005664","yes","0","","0"
"1","03PTR447","21.1","1287.3","0","yes","16.4","16","0","238350","0","00001238","ZI004797","yes","0","","0"
"1","01CEMCAZ50","138","14","0","yes","107.75899","16","0","238358","0","00001240","ZI004639","yes","0","","0"
"1","01CEMCAZ50","138","9","0","yes","107.75899","16","0","238362","0","00001241","ZI004640","yes","0","","0"
"1","01CEMCAZ50","138","7","0","yes","107.75899","16","0","238378","0","00001239","ZI004638","yes","0","","0"
"1","01CEMCAZ50","147","200","0","yes","107.75899","16","0","238433","0","00001242","ZI004427","yes","0","","0"
"2","01VAR38","110","200","0","yes","68.3693","16","0","238433","0","00001242","ZI004427","yes","0","","0"
"1","03LAMG488","1415.2","5","0","yes","999.18","16","0","238536","0","00001243","ZI004875","yes","0","","0"
"2","03POL36","22.4","30.4","0","yes","16","16","0","238536","0","00001243","ZI004875","yes","0","","0"
"1","03LAMG488","1415.2","1","0","yes","999.18","16","0","238542","0","00001244","ZI004875","yes","0","","0"
"1","08CAB10","11.9944","6","0","yes","8.45","16","0","238854","0","00001245","ZI004606","yes","0","","0"
"1","01CEMMCA50","114.50008","30","0","yes","77.1555","16","0","238858","0","00001246","ZI004602","yes","0","","0"
"1","01CEMCAZ50","132.99999","54","0","yes","107.75899","16","0","238862","0","00001247","ZI003484","yes","0","","0"
"1","01CEMCAZ50","132.99999","80","0","yes","107.75899","16","0","238866","0","00001248","ZI003600","yes","0","","0"
"1","04HSO1318","45","5","0","yes","29.88","16","0","238870","0","00001249","ZI004797","yes","0","","0"
"1","01ALREC","19.8","5","0","yes","15","16","0","239011","0","00001250","ZI004797","yes","0","","0"
"2","06CLA212","24.3","2","0","yes","14.57","16","0","239011","0","00001250","ZI004797","yes","0","","0"
"3","06CLA4","24.3","1","0","yes","15.0248","16","0","239011","0","00001250","ZI004797","yes","0","","0"
"11","05CUECER","9.5","1","0","yes","3.64","16","0","239020","0","00001251","ZI004327","yes","0","","0"
"12","05LAVB","280","1","0","yes","182.68","16","0","239020","0","00001251","ZI004327","yes","0","","0"
"13","05LLAAST","28","5","0","yes","19.702","16","0","239020","0","00001251","ZI004327","yes","0","","0"
"14","05MEZCL","246","1","0","yes","169.77421","16","0","239020","0","00001251","ZI004327","yes","0","","0"
"1","04HTAQ14",".5","28","0","yes",".1384","16","0","239020","0","00001251","ZI004327","yes","0","","0"
"2","04HTAQ38",".5","2","0","yes",".2768","16","0","239020","0","00001251","ZI004327","yes","0","2","0"
"3","04HTAQ516",".5","40","0","yes",".18453","16","0","239020","0","00001251","ZI004327","yes","0","","0"
"4","0549165-6","630","1","0","yes","434.17054","16","0","239020","0","00001251","ZI004327","yes","0","","0"
"5","05ANCLAV","8","2","0","yes","1.34","16","0","239020","0","00001251","ZI004327","yes","0","","0"
"6","05CESPFF","32","2","0","yes","21.8909","16","0","239020","0","00001251","ZI004327","yes","0","","0"
"7","05CHUH1142","5.5","1","0","yes","3.6484","16","0","239020","0","00001251","ZI004327","yes","0","","0"
"8","05COFF","25","2","0","yes","10.32","16","0","239020","0","00001251","ZI004327","yes","0","","0"
"9","05COFLAV1212","16","2","0","yes","11.71779","16","0","239020","0","00001251","ZI004327","yes","0","","0"
"10","05COFSA1278","16","1","0","yes","11.47","16","0","239020","0","00001251","ZI004327","yes","0","","0"
"15","05TANB","480","1","0","yes","331.16","16","0","239020","0","00001251","ZI004327","yes","0","","0"
"16","05TAZB","480","1","0","yes","331.16","16","0","239020","0","00001251","ZI004327","yes","0","","0"
"17","06CINT12","5","1","0","yes","2.19","16","0","239020","0","00001251","ZI004327","yes","0","","0"
"18","06CONTD","37","1","0","yes","24.8096","16","0","239020","0","00001251","ZI004327","yes","0","","0"
"19","06MEZCRBH","280","1","0","yes","187.93","16","0","239020","0","00001251","ZI004327","yes","0","","0"
"20","06PES300A","41.99","9","0","yes","26.8","16","0","239020","0","00001251","ZI004327","yes","0","","0"
"1","01PISODB30","16","2","0","yes","5.95","16","0","239053","0","00001252","ZI004327","yes","0","","0"
"2","04MENS1214","14.9","2","0","yes","10.2158","16","0","239053","0","00001252","ZI004327","yes","0","","0"
"3","05CHU1122","5.5","1","0","yes","3.65","16","0","239053","0","00001252","ZI004327","yes","0","","0"
"4","0649330","11","2","0","yes","3.34","16","0","239053","0","00001252","ZI004327","yes","0","","0"
"1","01ALREC","19.8","15","0","yes","15","16","0","239063","0","00001253","ZI004797","yes","0","","0"
"1","01BLO12","7.82136","213","0","yes","5.0431","16","0","239067","0","00001254","ZI003389","yes","0","","0"
"1","01BLO12","7.7952","787","0","yes","5.0431","16","0","239084","0","00001255","ZI003396","yes","0","","0"
"1","03VIPR8514","21.88418","155.76","0","yes","14.51","16","0","239307","0","00001256","ZI005647","yes","0","","0"
"1","01CEMCAZ50","138","14","0","yes","107.75899","16","0","239329","0","00001257","ZI004641","yes","0","","0"
"1","01CEMCAZ50","138","6","0","yes","107.75899","16","0","239333","0","00001258","ZI004642","yes","0","","0"
"1","06CLA212","24.3",".5","0","yes","14.57","16","0","239377","0","00001259","ZI004797","yes","0","","0"
"2","08CAJO4R","13.5","7","0","yes","9.28","16","0","239377","0","00001259","ZI004797","yes","0","","0"
"3","08POL12","2.7","100","0","yes","1.8164","16","0","239377","0","00001259","ZI004797","yes","0","","0"
"1","03PTR447","21.1","1287.3","0","yes","16.4","16","0","239385","0","00001260","ZI004797","yes","0","","0"
"4","01BLO15","10","1900","0","yes","5.43103","16","0","239450","0","00001261","ZI005695","yes","0","","0"
"5","01CEMCAZ50","150","220","0","yes","107.75899","16","0","239450","0","00001261","ZI005695","yes","0","","0"
"6","01PBC25","79","20","0","yes","52.6026","16","0","239450","0","00001261","ZI005695","yes","0","","0"
"7","01VAR38","110","50","0","yes","68.3693","16","0","239450","0","00001261","ZI005695","yes","0","","0"
"1","01ALREC","22","2","0","yes","15","16","0","239450","0","00001261","ZI005695","yes","0","","0"
"2","01ARM204","160","23","0","yes","93","16","0","239450","0","00001261","ZI005695","yes","0","","0"
"3","01BAB1030","11.6","840","0","yes","7","16","0","239450","0","00001261","ZI005695","yes","0","","0"
"8","03LA10126400","660","18","0","yes","493.44218","16","0","239450","0","00001261","ZI005695","yes","0","","0"
"9","03LA10126500","825","46","0","yes","616.8027","16","0","239450","0","00001261","ZI005695","yes","0","","0"
"10","03LA10126600","990","15","0","yes","740.16327","16","0","239450","0","00001261","ZI005695","yes","0","","0"
"11","03POL46","24","320","0","yes","15.52","16","0","239450","0","00001261","ZI005695","yes","0","","0"
"12","03PTR214","24.62686","13.4","0","yes","15.52","16","0","239450","0","00001261","ZI005695","yes","0","","0"
"13","05TUBGALV522","164.794","2.67","0","yes","113.24","16","0","239450","0","00001261","ZI005695","yes","0","","0"
"14","05ZPMB","120","40","0","yes","88.135","16","0","239450","0","00001261","ZI005695","yes","0","","0"
"15","06MACI10150","81.5","20","0","yes","47.9435","16","0","239450","0","00001261","ZI005695","yes","0","","0"
"1","01PM90X1.90","2100","2","0","yes","1700","16","0","239506","0","00001262","ZI005695","yes","0","","0"
"2","01VENT","1500","2","0","yes","1200","16","0","239506","0","00001262","ZI005695","yes","0","","0"
"1","01CEMBIG","2600","2","0","yes","1833.42","16","0","239512","0","00001263","ZI005545","yes","0","","0"
"1","01ALREC","22","2","0","yes","15","16","0","239536","0","00001264","ZI005695","yes","0","","0"
"2","01ARM204","160","23","0","yes","93","16","0","239536","0","00001264","ZI005695","yes","0","","0"
"3","01BAB1030","11.6","840","0","yes","7","16","0","239536","0","00001264","ZI005695","yes","0","","0"
"4","01BLO15","10","1900","0","yes","5.43103","16","0","239536","0","00001264","ZI005695","yes","0","","0"
"5","01CEMCAZ50","150","220","0","yes","107.75899","16","0","239536","0","00001264","ZI005695","yes","0","","0"
"6","01PBC25","79","20","0","yes","52.6026","16","0","239536","0","00001264","ZI005695","yes","0","","0"
"7","01VAR38","110","50","0","yes","68.3693","16","0","239536","0","00001264","ZI005695","yes","0","","0"
"8","03LA10126400","660","18","0","yes","493.44218","16","0","239536","0","00001264","ZI005695","yes","0","","0"
"9","03LA10126500","825","46","0","yes","616.8027","16","0","239536","0","00001264","ZI005695","yes","0","","0"
"10","03LA10126600","990","15","0","yes","740.16327","16","0","239536","0","00001264","ZI005695","yes","0","","0"
"11","03POL46","24","320","0","yes","15.52","16","0","239536","0","00001264","ZI005695","yes","0","","0"
"12","03PTR11214","24.62686","13.4","0","yes","15.52","16","0","239536","0","00001264","ZI005695","yes","0","","0"
"13","05TUBGALV51126","164.794","2.67","0","yes","103.46","16","0","239536","0","00001264","ZI005695","yes","0","","0"
"14","05ZPMB","120","40","0","yes","88.135","16","0","239536","0","00001264","ZI005695","yes","0","","0"
"15","06MACI10150","81.5","20","0","yes","47.9435","16","0","239536","0","00001264","ZI005695","yes","0","","0"
"1","01VAR34","446","2","0","yes","310.5","16","0","239618","0","00001265","ZI004427","yes","0","","0"
"2","01VAR38","110","3","0","yes","68.3693","16","0","239618","0","00001265","ZI004427","yes","0","","0"
"3","03SOL143","26.4","96","0","yes","13.44","16","0","239618","0","00001265","ZI004427","yes","0","","0"
"4","06ESPA34","89.5","4","0","yes","57.42","16","0","239618","0","00001265","ZI004427","yes","0","","0"
"5","08RON34","2","14","0","yes","1.0728","16","0","239618","0","00001265","ZI004427","yes","0","","0"
"6","08TUER34","5.5","14","0","yes","2.58","16","0","239618","0","00001265","ZI004427","yes","0","","0"
"1","01BLO15","10","450","0","yes","5.43103","16","0","239713","0","00001266","ZI005516","yes","0","","0"
"2","01CEMCAZ50","150","10","0","yes","107.75899","16","0","239713","0","00001266","ZI005516","yes","0","","0"
"3","03LA10126500","825","14","0","yes","616.8027","16","0","239713","0","00001266","ZI005516","yes","0","","0"
"4","03POL46","24","60","0","yes","15.52","16","0","239713","0","00001266","ZI005516","yes","0","","0"
"1","01ARM204","160","3","0","yes","93","16","0","239723","0","00001267","ZI005705","yes","0","","0"
"2","01CEMCAZ50","150","50","0","yes","107.75899","16","0","239723","0","00001267","ZI005705","yes","0","","0"
"3","03LA10126500","825","15","0","yes","616.8027","16","0","239723","0","00001267","ZI005705","yes","0","","0"
"4","03POL46","24","200","0","yes","15.52","16","0","239723","0","00001267","ZI005705","yes","0","","0"
"1","01BLO12","7.7952","1000","0","yes","5.0431","16","0","239741","0","00001268","ZI003396","yes","0","","0"
"1","01ARM204","160","16","0","yes","93","16","0","239777","0","00001269","ZI005512","yes","0","","0"
"2","01BLO15","10","2050","0","yes","5.43103","16","0","239777","0","00001269","ZI005512","yes","0","","0"
"3","01CEMCAZ50","150","129","0","yes","107.75899","16","0","239777","0","00001269","ZI005512","yes","0","","0"
"4","01VAR38","110","5","0","yes","68.3693","16","0","239777","0","00001269","ZI005512","yes","0","","0"
"5","03LA10126400","660","9","0","yes","493.44218","16","0","239777","0","00001269","ZI005512","yes","0","","0"
"6","03LA10126500","825","34","0","yes","616.8027","16","0","239777","0","00001269","ZI005512","yes","0","","0"
"7","03LA10126600","990","8","0","yes","740.16327","16","0","239777","0","00001269","ZI005512","yes","0","","0"
"8","03POL46","24","320","0","yes","15.52","16","0","239777","0","00001269","ZI005512","yes","0","","0"
"9","06MACI10150","81.5","20","0","yes","47.9435","16","0","239777","0","00001269","ZI005512","yes","0","","0"
"1","01BLO12","7.797","926","0","yes","5.0431","16","0","239797","0","00001270","ZI003396","yes","0","","0"
"1","01BLO12","7.7952","74","0","yes","5.0431","16","0","239801","0","00001271","ZI003482","yes","0","","0"
"1","01ARM124","128","5","0","yes","110","16","0","239819","0","00001272","ZI004797","yes","0","","0"
"2","01CAS661","26","50","0","yes","16.92","16","0","239819","0","00001272","ZI004797","yes","0","","0"
"3","01CEMCAZ50","140","14","0","yes","107.75899","16","0","239819","0","00001272","ZI004797","yes","0","","0"
"4","01VAR38","99","2","0","yes","68.3693","16","0","239819","0","00001272","ZI004797","yes","0","","0"
"1","01CR200","1679.9932","6.5","0","yes","1448.27586","16","0","239833","0","00001273","ZI004479","yes","0","","0"
"1","01CR200","1779.9968","12.5","0","yes","1448.27586","16","0","239842","0","00001274","ZI004530","yes","0","","0"
"1","03PTR211","21.1","476","0","yes","16.4","16","0","239847","0","00001275","ZI004797","yes","0","","0"
"2","03PTR447","0","2574.6","0","yes","16.4","16","0","239847","0","00001275","ZI004797","yes","0","","0"
"1","03PLA310038","22.5","211","0","yes","17.23","16","0","239876","0","00001276","ZI005601","yes","0","","0"
